DATETIME;GR;IT;BG;HU;TR;SR
2021-03-14T02:00:00Z;43.72;36.02;36.55;40.77;35.5;39.04
2021-03-14T03:00:00Z;51.98;34;32.43;42;35.43;37.75
2021-03-14T04:00:00Z;47.98;34.06;33.05;41.98;35.4;38.12
2021-03-14T05:00:00Z;50.01;37.01;46.96;44.01;35.39;40.04
2021-03-14T06:00:00Z;36.04;36.04;44.96;38;35.15;39.38
2021-03-14T07:00:00Z;35;35;44.96;41.07;34.7;42.37
2021-03-14T08:00:00Z;37.44;37.44;45.25;44.92;29.46;43.35
2021-03-14T09:00:00Z;42.89;42.89;44.45;41.86;32.44;41.16
2021-03-14T10:00:00Z;44.9;44.9;44.44;40.32;30.34;42.08
2021-03-14T11:00:00Z;44.7;44.7;37.12;40.55;31.44;42
2021-03-14T12:00:00Z;43.22;43.22;32.47;38.22;34.32;42.03
2021-03-14T13:00:00Z;31.4;27.84;30;36.16;34.46;40.05
2021-03-14T14:00:00Z;43.03;31.42;30;36.03;34.65;38.95
2021-03-14T15:00:00Z;43.9;43.9;31.23;37.11;35.1;38.86
2021-03-14T16:00:00Z;50.81;49.8;44.95;45.46;35.86;46.82
2021-03-14T17:00:00Z;59.84;53.16;51.18;55.47;36.46;45.07
2021-03-14T18:00:00Z;68.53;57;51.67;61.65;37.23;53.02
2021-03-14T19:00:00Z;72.37;60;56.26;62.11;37.02;57.07
2021-03-14T20:00:00Z;68.46;57.48;51.17;60;36.6;50.79
2021-03-14T21:00:00Z;61.36;54.25;50.94;55.9;36.15;48.02
2021-03-14T22:00:00Z;52.8;50.81;45.23;52.91;35.54;45.43
2021-03-14T23:00:00Z;44.8;44.8;42.6;45.77;34.63;44.92
2021-03-15T00:00:00Z;46.73;46.73;27.27;35.1;34.81;42.73
2021-03-15T01:00:00Z;41.04;41.04;21.75;32.53;34.5;37.04
2021-03-15T02:00:00Z;37.28;37.28;23;32.06;30.44;35.65
2021-03-15T03:00:00Z;35.03;35.03;25.85;31.75;28.13;34.03
2021-03-15T04:00:00Z;33.41;33.41;29.4;32.64;32.11;35.09
2021-03-15T05:00:00Z;45;40.92;30;40.26;34.56;44.01
2021-03-15T06:00:00Z;55.6;55.6;46.8;50;35.01;50.03
2021-03-15T07:00:00Z;62.47;62.47;52.71;58.75;36.91;57.41
2021-03-15T08:00:00Z;54.19;54.19;54.09;58.75;39.69;58.01
2021-03-15T09:00:00Z;48.03;48.03;52.18;53.68;37.54;53.08
2021-03-15T10:00:00Z;10;10;51.95;52.16;37.25;50.8
2021-03-15T11:00:00Z;7;7;50.89;52.08;35.83;49.99
2021-03-15T12:00:00Z;3;3;50.57;52.2;35.86;49.99
2021-03-15T13:00:00Z;0;0;48.9;49.23;36.09;47.19
2021-03-15T14:00:00Z;8;8;49.38;49.15;35.93;48.58
2021-03-15T15:00:00Z;49.75;49.75;49.37;49.66;35.88;50.05
2021-03-15T16:00:00Z;47.08;60.99;49.39;52.79;35.9;53.07
2021-03-15T17:00:00Z;58.39;63.01;53.28;56.34;35.8;60.07
2021-03-15T18:00:00Z;66.01;66.01;70.06;67.34;36.17;71.41
2021-03-15T19:00:00Z;72;72;65.04;67.34;36;74.49
2021-03-15T20:00:00Z;65.39;65.39;52.44;57.8;35.59;65.03
2021-03-15T21:00:00Z;62.46;62.46;51.91;53.95;35.13;58.47
2021-03-15T22:00:00Z;59.3;59.3;49.38;52.39;34.67;57
2021-03-15T23:00:00Z;54.19;55;37.74;45.12;34.21;51.07
2021-03-16T00:00:00Z;48.88;53.17;48.09;44.38;34.47;50.69
2021-03-16T01:00:00Z;43.15;52;44.52;42.15;27.68;45.23
2021-03-16T02:00:00Z;40;51.21;36.37;40.26;26.69;41.48
2021-03-16T03:00:00Z;39.26;51.7;33.31;39.26;26.69;40.2
2021-03-16T04:00:00Z;43.08;55;35.94;40.86;26.7;41.26
2021-03-16T05:00:00Z;51.65;57.35;50.85;47.33;34.45;48.19
2021-03-16T06:00:00Z;64;64;58.82;59.4;34.89;57.64
2021-03-16T07:00:00Z;69.01;69.01;63.36;67.34;36.08;63.37
2021-03-16T08:00:00Z;74.2;74.2;66.51;67.61;36.74;67.04
2021-03-16T09:00:00Z;66;66;61.9;63.67;36.8;62.88
2021-03-16T10:00:00Z;64.13;64.57;58.83;59.63;36.62;59.64
2021-03-16T11:00:00Z;59.79;61.58;58.56;56.78;35.51;58.92
2021-03-16T12:00:00Z;59.06;59.06;58.56;56.16;35.5;59.58
2021-03-16T13:00:00Z;57.17;58.33;58.3;54.16;35.62;58.19
2021-03-16T14:00:00Z;59.89;61.44;58.3;55;35.51;58.09
2021-03-16T15:00:00Z;62.46;62.46;58.58;58.13;35.78;58.51
2021-03-16T16:00:00Z;65.01;65.01;60.85;59.74;36.18;62.24
2021-03-16T17:00:00Z;66.82;66.82;65.97;63.98;36.35;66.55
2021-03-16T18:00:00Z;76.92;76.8;76.68;76.36;36.99;77.04
2021-03-16T19:00:00Z;80.44;80.44;76.68;80.41;36.72;80.19
2021-03-16T20:00:00Z;68.62;68.62;60.85;65.5;36.33;62.02
2021-03-16T21:00:00Z;64.35;64.35;58.33;60;35.85;60.02
2021-03-16T22:00:00Z;58.11;58.11;57.28;56.45;35.29;56.56
2021-03-16T23:00:00Z;56.01;56.01;48.97;52.33;33.55;54.15
2021-03-17T00:00:00Z;44.5;52.5;50.85;50.4;35.01;51.73
2021-03-17T01:00:00Z;42.85;49.77;50.85;48.7;34.8;52.48
2021-03-17T02:00:00Z;42;49.1;50.84;46.36;34.52;47.51
2021-03-17T03:00:00Z;40.02;48.7;50.84;44.77;34.58;45.04
2021-03-17T04:00:00Z;41.12;49.1;50.86;45.57;34.76;46.16
2021-03-17T05:00:00Z;52.33;52.33;50.87;50.77;35.03;53.04
2021-03-17T06:00:00Z;61.2;61.2;57.72;59.13;35.31;59.38
2021-03-17T07:00:00Z;63.21;63.21;73;67.89;37.15;64.95
2021-03-17T08:00:00Z;64;64;78.15;70;40.04;68.93
2021-03-17T09:00:00Z;61.54;62.46;69.58;65.79;40.04;63.95
2021-03-17T10:00:00Z;57.52;57.51;64.88;61.32;40.04;58.58
2021-03-17T11:00:00Z;54.95;54.95;57.74;59.99;36.41;58.62
2021-03-17T12:00:00Z;54.82;54.82;57.46;58;36.43;56.76
2021-03-17T13:00:00Z;51.37;53.3;57.2;54.87;36.8;53.69
2021-03-17T14:00:00Z;51.8;54.69;57.07;53.99;36.7;53.21
2021-03-17T15:00:00Z;54.95;57.58;57.19;56;36.67;55.5
2021-03-17T16:00:00Z;54.95;62.93;57.45;59.79;37.22;57.72
2021-03-17T17:00:00Z;61.54;66.2;62.92;66.39;37.4;63.74
2021-03-17T18:00:00Z;76.09;76.09;81.95;78.83;50.05;76.02
2021-03-17T19:00:00Z;84.13;85;77.04;82.01;40.04;79.29
2021-03-17T20:00:00Z;69.28;69.28;59.52;66;37.4;64.01
2021-03-17T21:00:00Z;58.57;64.55;56.17;61;36.7;58.73
2021-03-17T22:00:00Z;54.95;62.46;55.07;58;35.96;55.53
2021-03-17T23:00:00Z;50.19;60.46;50.83;54.25;31.72;52.05
2021-03-18T00:00:00Z;58.26;62.25;31;52.87;35.02;54.55
2021-03-18T01:00:00Z;58.26;59.9;26.39;51.19;34.76;52.03
2021-03-18T02:00:00Z;54.95;58;24.95;48.6;31.72;52.06
2021-03-18T03:00:00Z;54.95;57.75;30;48.02;29.6;49.1
2021-03-18T04:00:00Z;56.26;56.84;41.38;48.26;34.63;51.25
2021-03-18T05:00:00Z;60.9;60.9;50.83;52.8;34.93;51.27
2021-03-18T06:00:00Z;67.93;67.93;59.58;63.14;35.05;54.29
2021-03-18T07:00:00Z;79.15;79.15;63.79;71.15;36.92;64.7
2021-03-18T08:00:00Z;82.46;87;68.4;74;37.93;71.13
2021-03-18T09:00:00Z;75;77.84;68.39;71.04;40.21;69.75
2021-03-18T10:00:00Z;69.51;69.51;63.77;65.39;44.67;64.47
2021-03-18T11:00:00Z;68;68;60.37;64.01;36.76;62.45
2021-03-18T12:00:00Z;64;65.31;60.22;61.85;36.86;60.55
2021-03-18T13:00:00Z;63.5;65.1;60.19;59.98;37.16;57.89
2021-03-18T14:00:00Z;65.59;65.59;60.19;59.92;36.86;60.28
2021-03-18T15:00:00Z;69.08;70.4;59.59;61.08;37.11;61.05
2021-03-18T16:00:00Z;73.09;73.09;60.6;65.19;39.09;64.37
2021-03-18T17:00:00Z;87;87;69.3;71.81;37.79;71.65
2021-03-18T18:00:00Z;95.95;95.95;81.6;87.98;52.43;86.21
2021-03-18T19:00:00Z;98.71;98.71;86.81;90;40.21;90.57
2021-03-18T20:00:00Z;87;87;69.33;76.28;37.51;70.98
2021-03-18T21:00:00Z;77.93;77.93;59.6;63.93;36.7;62.13
2021-03-18T22:00:00Z;65.43;65.43;58.58;60.53;35.64;60.51
2021-03-18T23:00:00Z;60.8;63.85;50.85;56.94;36.41;56.96
2021-03-19T00:00:00Z;53.64;61.09;58.21;52.54;36.1;58.45
2021-03-19T01:00:00Z;52.93;60.41;50.87;51.18;35.56;56.4
2021-03-19T02:00:00Z;50.7;58;50.86;49.92;35.17;55.2
2021-03-19T03:00:00Z;50.06;58.73;50.87;48.75;35.13;53.39
2021-03-19T04:00:00Z;50.06;57.91;54.96;48.88;35.3;53.39
2021-03-19T05:00:00Z;53.64;60.38;50.87;52.83;35.52;57.85
2021-03-19T06:00:00Z;61.82;67.02;61.76;62.9;35.55;61.82
2021-03-19T07:00:00Z;65.02;71.55;75.06;70;37.33;67.62
2021-03-19T08:00:00Z;63.37;71.53;77.79;70.21;50.42;72.09
2021-03-19T09:00:00Z;63;63;70.24;67.21;44.82;66.58
2021-03-19T10:00:00Z;59.62;61;69.09;63.57;55.15;60.9
2021-03-19T11:00:00Z;60.15;60.73;63.7;63.98;37.42;60.88
2021-03-19T12:00:00Z;59.2;59.2;63.69;62.47;36.67;62.47
2021-03-19T13:00:00Z;59.38;59.4;61.22;62;44.82;62.58
2021-03-19T14:00:00Z;61;61;60.71;60.76;44.82;63.01
2021-03-19T15:00:00Z;62.11;62.11;61.21;60.76;42.58;60.78
2021-03-19T16:00:00Z;64;64;63.7;61.74;50.42;68.43
2021-03-19T17:00:00Z;67.89;67.89;75;69.01;44.82;74.71
2021-03-19T18:00:00Z;84.92;74.25;102.27;87.86;63.76;84.76
2021-03-19T19:00:00Z;74.24;74.24;93.07;88.09;44.82;90.02
2021-03-19T20:00:00Z;66.4;66.4;73.9;71.99;37.97;75.04
2021-03-19T21:00:00Z;63;63;61.21;60.49;37.22;64
2021-03-19T22:00:00Z;60.64;60.64;60.62;59.33;36.46;59.01
2021-03-19T23:00:00Z;60.11;60.11;53.02;55.97;33.67;57.66
2021-03-20T00:00:00Z;64.67;69.73;63.88;57.93;35.25;59.95
2021-03-20T01:00:00Z;63.37;65.16;59;54.69;34.94;58.68
2021-03-20T02:00:00Z;58.3;60.6;55.69;52.13;28.52;54.48
2021-03-20T03:00:00Z;53.56;59.57;53.77;50.8;33.67;53.48
2021-03-20T04:00:00Z;53.56;58.52;55.03;51.4;35.03;54.28
2021-03-20T05:00:00Z;58.3;58.59;55.83;52.05;35.27;55.07
2021-03-20T06:00:00Z;58.3;65.15;51.02;54.5;35.32;51.97
2021-03-20T07:00:00Z;63.37;65.15;51.14;55.91;36.46;51.06
2021-03-20T08:00:00Z;71.11;71.11;51.09;55.53;36.87;51.98
2021-03-20T09:00:00Z;70.59;70.59;50.96;51.76;37.55;52.28
2021-03-20T10:00:00Z;73.11;73.11;50.95;48.61;37.59;50.98
2021-03-20T11:00:00Z;68.11;68.11;48.61;47.72;36.51;50.98
2021-03-20T12:00:00Z;67.11;67.11;48.62;45.5;36.59;51.95
2021-03-20T13:00:00Z;63.17;63.17;48.57;46.25;36.51;52.37
2021-03-20T14:00:00Z;63.49;63.49;47.06;45.91;36.2;54.24
2021-03-20T15:00:00Z;65.28;65.28;47.08;47.21;35.76;52.38
2021-03-20T16:00:00Z;65.96;65.96;50.97;47.91;36.02;47.34
2021-03-20T17:00:00Z;69.73;69.73;51.15;55.91;36.47;46.81
2021-03-20T18:00:00Z;74.42;74.42;57.82;68.54;37.22;59.01
2021-03-20T19:00:00Z;81.16;81.16;57.79;69.97;36.88;60.76
2021-03-20T20:00:00Z;69.73;69.73;51.25;59.67;35.96;55.42
2021-03-20T21:00:00Z;63.68;63.68;50.95;52.93;35.22;52.17
2021-03-20T22:00:00Z;60.85;60.85;48.58;49.97;30.3;51.88
2021-03-20T23:00:00Z;54.4;57.49;43.59;44.95;35.7;52.41
2021-03-21T00:00:00Z;53.08;58.11;48.2;45.13;36.14;44.36
2021-03-21T01:00:00Z;51.65;51.65;39;41.93;34.27;44.07
2021-03-21T02:00:00Z;51.7;51.7;41.26;41.6;30.27;44.13
2021-03-21T03:00:00Z;50.44;50.44;36;38.68;29.36;41.08
2021-03-21T04:00:00Z;49.33;49.33;33.76;37.95;32.35;41.01
2021-03-21T05:00:00Z;52.77;52.77;35.95;40.03;34.66;42.75
2021-03-21T06:00:00Z;52.13;52.13;41.49;37.68;27.58;41.09
2021-03-21T07:00:00Z;52;52;41.37;37.59;27.4;43.12
2021-03-21T08:00:00Z;51.58;51.58;44.08;38.21;27.4;43.07
2021-03-21T09:00:00Z;52.26;52.26;36.72;39.81;28.88;43.33
2021-03-21T10:00:00Z;51.65;51.65;34.62;38.62;31.66;45.19
2021-03-21T11:00:00Z;51.65;51.65;35.54;38.8;28.88;44.39
2021-03-21T12:00:00Z;53.32;53.32;38.17;38.96;28.88;45.03
2021-03-21T13:00:00Z;48.74;48.74;32.93;36.92;31.77;38.73
2021-03-21T14:00:00Z;44.4;44.4;39.79;36.04;28.53;36.78
2021-03-21T15:00:00Z;47.51;47.51;44.08;38.68;27.61;45
2021-03-21T16:00:00Z;50.73;50.73;48.54;39.29;36.18;44.56
2021-03-21T17:00:00Z;60.6;60.6;50.97;44.96;37.59;47.05
2021-03-21T18:00:00Z;69;69;61.75;58;38.63;51.85
2021-03-21T19:00:00Z;54.86;74.21;55.26;62.3;38.04;56.86
2021-03-21T20:00:00Z;69.9;70;52.02;58.74;37.27;53.14
2021-03-21T21:00:00Z;63.12;66.37;48.34;54.3;36.52;50.6
2021-03-21T22:00:00Z;55;62.49;50.97;50.96;35.84;46.09
2021-03-21T23:00:00Z;50.47;53.47;50.84;48.83;35.69;39
2021-03-22T00:00:00Z;49.55;49.55;50.83;46.55;28.88;46.08
2021-03-22T01:00:00Z;48.74;48.74;49.71;44.68;27.47;45.1
2021-03-22T02:00:00Z;47.76;47.76;46.18;43.5;27.47;43.54
2021-03-22T03:00:00Z;47.01;47.01;48.06;43.01;27.46;42.46
2021-03-22T04:00:00Z;47.4;47.4;50.83;43.7;27.59;44.44
2021-03-22T05:00:00Z;50.56;50.56;50.83;47.83;31.09;49.9
2021-03-22T06:00:00Z;67.68;62;54.86;60.32;32.81;58.14
2021-03-22T07:00:00Z;76.39;73;65.11;71.25;37.23;67.2
2021-03-22T08:00:00Z;77.45;74.9;70.23;71.43;37.71;75.42
2021-03-22T09:00:00Z;73.03;71.6;70.2;67.34;37.62;72.51
2021-03-22T10:00:00Z;65.46;65.46;61.95;62.1;36.93;65.68
2021-03-22T11:00:00Z;62.87;62.87;58.02;61.3;32.81;60.16
2021-03-22T12:00:00Z;63.76;59.68;56.48;60.79;32.81;63.41
2021-03-22T13:00:00Z;61.67;55.73;54.42;58.68;35.95;61.61
2021-03-22T14:00:00Z;62.59;60.8;53.86;57.24;35.95;59.6
2021-03-22T15:00:00Z;62.4;62.4;53.43;57.09;36.12;57.12
2021-03-22T16:00:00Z;64.46;64.46;53.68;58.83;36.7;58.61
2021-03-22T17:00:00Z;68;68;56.45;67.16;36.81;54.81
2021-03-22T18:00:00Z;75.5;75.5;57.98;76.8;37.66;73.4
2021-03-22T19:00:00Z;90.47;90.47;72.32;84.11;37.31;78.1
2021-03-22T20:00:00Z;75;75;58;69.38;36.72;54.92
2021-03-22T21:00:00Z;65.43;65.43;54.43;61.35;36.04;40.59
2021-03-22T22:00:00Z;60.8;60.8;52.84;59.3;31.66;54.06
2021-03-22T23:00:00Z;56.31;56.31;43.58;53.93;35.69;50.86
2021-03-23T00:00:00Z;53.29;60.59;50.83;54.01;35.92;55.89
2021-03-23T01:00:00Z;50.2;56.57;50.83;52.2;27.62;51.73
2021-03-23T02:00:00Z;47.5;55;45.07;50.13;27.62;49.89
2021-03-23T03:00:00Z;42.57;54.44;29.44;48.83;27.55;48.41
2021-03-23T04:00:00Z;40.86;52.56;50.82;49.97;28.88;48.5
2021-03-23T05:00:00Z;47.59;58.66;50.84;54.31;31.09;49.73
2021-03-23T06:00:00Z;61.6;65.25;54.44;63.67;27.58;54.96
2021-03-23T07:00:00Z;70.09;74.37;56.67;73.73;37;54.99
2021-03-23T08:00:00Z;72.66;75.9;66.5;72.6;37.88;71.48
2021-03-23T09:00:00Z;60;60;64.95;69.1;38.2;68.5
2021-03-23T10:00:00Z;53.27;8;58.7;62.17;38.63;61.22
2021-03-23T11:00:00Z;53.27;8;55.47;60.96;37.75;59.81
2021-03-23T12:00:00Z;56.1;3;56.67;59.88;37.9;57.33
2021-03-23T13:00:00Z;46.86;3;54.42;56.9;38.07;54.68
2021-03-23T14:00:00Z;45.7;3;54.14;55.8;37.49;51.08
2021-03-23T15:00:00Z;46.45;8;54.11;56.3;37.03;47.48
2021-03-23T16:00:00Z;53.27;59;56.96;58.91;36.81;53.24
2021-03-23T17:00:00Z;54.8;64.64;57;66;36.31;53.9
2021-03-23T18:00:00Z;71.4;71.4;82.84;77.06;36.75;79.1
2021-03-23T19:00:00Z;82;83.49;82.57;84.06;36.13;86.96
2021-03-23T20:00:00Z;66.78;72.5;57;72;35.83;57.79
2021-03-23T21:00:00Z;54.92;65.46;54.43;62.35;25.21;54.99
2021-03-23T22:00:00Z;54.76;63.4;54.44;59.11;25.21;58.54
2021-03-23T23:00:00Z;50.2;60.97;50.83;52.39;32.85;55.24
2021-03-24T00:00:00Z;56.97;58.07;50.85;51.85;25.94;57.03
2021-03-24T01:00:00Z;50.52;56.54;50.84;49.48;25.28;54.34
2021-03-24T02:00:00Z;49;56.75;50.82;46.7;25.33;50.03
2021-03-24T03:00:00Z;39.2;54.75;50.84;45.98;25.36;47.04
2021-03-24T04:00:00Z;50.04;53.33;44.8;48;26.57;49.23
2021-03-24T05:00:00Z;56.19;56.19;50.85;52.37;28.16;56.14
2021-03-24T06:00:00Z;64.97;64.97;66.03;62.42;26.58;59.18
2021-03-24T07:00:00Z;74.21;74.21;74.18;69.04;33.87;66.47
2021-03-24T08:00:00Z;70.25;74.24;74.51;68.4;34.71;70.29
2021-03-24T09:00:00Z;58.41;58.41;63.13;63.19;35.29;63.08
2021-03-24T10:00:00Z;53.09;53.09;64.87;59.53;35.68;58.15
2021-03-24T11:00:00Z;53;53;64.53;59.4;34.8;57.92
2021-03-24T12:00:00Z;53.09;53.09;62.76;59.4;35.14;60.41
2021-03-24T13:00:00Z;49.77;51.79;60.22;58.77;35.49;59.61
2021-03-24T14:00:00Z;51.79;51.79;60.19;57.55;35.01;58.43
2021-03-24T15:00:00Z;54.43;55.8;60.2;58.86;34.9;60.43
2021-03-24T16:00:00Z;53.19;60.5;63.13;62.06;34.84;63.62
2021-03-24T17:00:00Z;65.05;65.39;75.93;68.35;34.2;64.64
2021-03-24T18:00:00Z;72.86;72.86;85.96;79.05;34.67;77.11
2021-03-24T19:00:00Z;85.86;85.86;97.93;88.53;34.1;87.86
2021-03-24T20:00:00Z;73.58;73.58;81.08;74.26;34.02;69.07
2021-03-24T21:00:00Z;60.98;66.75;70.93;67.22;33.36;63.69
2021-03-24T22:00:00Z;58.5;62.5;63.15;63.93;29.82;63.55
2021-03-24T23:00:00Z;57.41;59.1;53.76;57.46;32.07;60.56
2021-03-25T00:00:00Z;54.55;54.55;59.16;54.82;27.35;55.71
2021-03-25T01:00:00Z;54;54;50.87;53.3;25.58;54
2021-03-25T02:00:00Z;52.5;52.5;50.86;51.85;25.52;53.16
2021-03-25T03:00:00Z;52.04;53;50.86;50.77;25.52;51.91
2021-03-25T04:00:00Z;53.17;54.07;50.86;52.3;25.61;51.81
2021-03-25T05:00:00Z;55;58.87;50.86;55.99;27.35;55.09
2021-03-25T06:00:00Z;62.5;68.8;60.03;65.91;25.64;66.68
2021-03-25T07:00:00Z;67.51;74.97;68.56;72;32.47;71.72
2021-03-25T08:00:00Z;67.79;74.93;68.1;71.19;33.17;72.09
2021-03-25T09:00:00Z;60.96;67.04;63.99;63.64;33.6;60.99
2021-03-25T10:00:00Z;58.13;61;59.91;58.84;33.89;59.15
2021-03-25T11:00:00Z;61;61;59.52;58.99;33.48;59.72
2021-03-25T12:00:00Z;57.59;59.1;60.96;58.34;33.81;58.07
2021-03-25T13:00:00Z;53.17;59.24;58.87;57.7;34.24;58
2021-03-25T14:00:00Z;57.47;60.31;58.86;58.19;34.19;60.01
2021-03-25T15:00:00Z;60.96;64;59.87;58.91;34.39;60.05
2021-03-25T16:00:00Z;65;65;65.15;64.19;34.47;64.98
2021-03-25T17:00:00Z;70;70;68.03;72;34.44;69.08
2021-03-25T18:00:00Z;88;88;85.96;82.96;34.75;83.56
2021-03-25T19:00:00Z;93;93;92.02;92.28;34.37;93.87
2021-03-25T20:00:00Z;82.29;82.29;68.05;73.84;33.87;74.97
2021-03-25T21:00:00Z;71;71;63.99;65.61;33.38;65.31
2021-03-25T22:00:00Z;64.65;64.65;65.16;62.44;30.14;66.41
2021-03-25T23:00:00Z;60.96;60.96;50.86;56.14;30.13;57.39
2021-03-26T00:00:00Z;61.03;62.54;50.86;52.01;33.06;59.53
2021-03-26T01:00:00Z;62.48;62.5;52.93;49.77;27.05;54.06
2021-03-26T02:00:00Z;58.13;62;50.85;48.52;25.8;53.05
2021-03-26T03:00:00Z;54;60.08;50.86;47.88;23.85;53.02
2021-03-26T04:00:00Z;60.96;61;52.12;48.9;26.42;55.38
2021-03-26T05:00:00Z;63.62;63.62;50.87;59.04;26.96;62.23
2021-03-26T06:00:00Z;67;67;68.29;64.53;31.19;64.8
2021-03-26T07:00:00Z;70.42;70.42;66.21;70.27;33.99;66.05
2021-03-26T08:00:00Z;72.89;72.89;64.97;69;34.68;70.49
2021-03-26T09:00:00Z;69;69;63.92;63.42;35.08;64.39
2021-03-26T10:00:00Z;63.9;63.9;61.4;58.69;35.19;60.29
2021-03-26T11:00:00Z;62.32;62.32;60.36;59.27;34.03;62.44
2021-03-26T12:00:00Z;60;60;59.86;57.74;33.52;62.41
2021-03-26T13:00:00Z;59;59;58.36;55.43;34.11;60.34
2021-03-26T14:00:00Z;61;61;59.82;54.99;33.98;59.87
2021-03-26T15:00:00Z;63.57;63.57;60.36;56.92;34.07;62.91
2021-03-26T16:00:00Z;65;65;63.92;61.5;34.12;61.79
2021-03-26T17:00:00Z;76.61;67.53;66.5;68.06;33.85;67.48
2021-03-26T18:00:00Z;99.47;74.33;84.13;86.1;34.41;81.06
2021-03-26T19:00:00Z;100.91;83;85.01;91.5;33.88;85.94
2021-03-26T20:00:00Z;82.71;70.89;66.52;72.65;33.76;71.5
2021-03-26T21:00:00Z;74.99;67;63.92;62.44;33.14;62.04
2021-03-26T22:00:00Z;61;61;63.92;60.25;31.19;61.21
2021-03-26T23:00:00Z;58;58;50.85;54.94;33.14;55.13
2021-03-27T00:00:00Z;77.23;61.64;50.84;58.76;33.5;55.04
2021-03-27T01:00:00Z;58.31;58.24;50.84;50;33.3;54.05
2021-03-27T02:00:00Z;54.28;54.28;44.6;45.28;31.99;48.37
2021-03-27T03:00:00Z;54.09;54.09;43.59;41.95;31.99;44.01
2021-03-27T04:00:00Z;53.4;53.4;47.98;40.78;33.09;44.51
2021-03-27T05:00:00Z;54;53.44;43.6;48.03;33.18;48.79
2021-03-27T06:00:00Z;54.11;54.11;44.59;45.5;29.28;47.07
2021-03-27T07:00:00Z;59.47;59.47;45.62;50.42;33.77;45.24
2021-03-27T08:00:00Z;58.31;58.31;45.65;53;33.85;46.44
2021-03-27T09:00:00Z;57.33;57.33;46.05;54;34.13;46.19
2021-03-27T10:00:00Z;57.19;57.19;48.1;51.7;33.87;46.51
2021-03-27T11:00:00Z;54;54;45.13;51.7;33.17;47.99
2021-03-27T12:00:00Z;51.93;51.93;44.6;48.91;33.15;45.13
2021-03-27T13:00:00Z;49.67;49.67;34.47;42.5;33.09;43.9
2021-03-27T14:00:00Z;51.75;51.75;33.91;41.27;23.98;44.64
2021-03-27T15:00:00Z;54.88;54.88;44.6;39.99;30.82;47.83
2021-03-27T16:00:00Z;59.47;59.47;51.17;39.92;33.45;48.08
2021-03-27T17:00:00Z;59.92;59.92;51.24;45.25;34.16;49.45
2021-03-27T18:00:00Z;78.41;70.71;58.84;62.44;35.18;60.6
2021-03-27T19:00:00Z;84.47;84.47;64.97;69.07;34.95;67.07
2021-03-27T20:00:00Z;74.21;74.21;58.82;59.85;34.41;60.05
2021-03-27T21:00:00Z;63.93;63.93;47.79;54.1;33.89;52.17
2021-03-27T22:00:00Z;58;58;44.62;50.94;33.16;51.79
2021-03-27T23:00:00Z;54;54;43.45;46.06;33.38;49.93
2021-03-28T00:00:00Z;74.2;74.2;35.83;44.25;33.49;45.07
2021-03-28T01:00:00Z;60.01;60.01;30.91;40.72;33.05;44.92
2021-03-28T02:00:00Z;0;54.69;0;0;26.55;0
2021-03-28T03:00:00Z;54.69;54.89;29.05;40.72;33.05;41.85
2021-03-28T04:00:00Z;54.89;61.13;28.77;40.31;33.11;39.35
2021-03-28T05:00:00Z;61.13;61.47;28.5;40.31;33.25;42.07
2021-03-28T06:00:00Z;61.47;62.43;27.94;36.42;33.03;45.07
2021-03-28T07:00:00Z;62.43;61.13;22.6;39.08;26.45;45.05
2021-03-28T08:00:00Z;61.13;63.47;22.32;38.05;15.93;44.47
2021-03-28T09:00:00Z;62.64;66.07;23.47;38.2;23.79;45.06
2021-03-28T10:00:00Z;62.5;59.47;19.36;40.1;23.84;45.08
2021-03-28T11:00:00Z;59.47;53.9;18;38.07;23.89;45.07
2021-03-28T12:00:00Z;53.9;51.67;12.78;35.69;27.09;39.66
2021-03-28T13:00:00Z;50.7;46.4;19.99;37.45;25.49;35.51
2021-03-28T14:00:00Z;46.4;46.8;18.97;37.45;23.95;34.16
2021-03-28T15:00:00Z;46.8;52.36;18;38.32;23.85;38.66
2021-03-28T16:00:00Z;52.36;64.41;21.81;43.08;23.94;40.58
2021-03-28T17:00:00Z;59.14;80.3;29.63;41.8;33.4;38.93
2021-03-28T18:00:00Z;80.3;99.71;44;53.82;34.18;38.99
2021-03-28T19:00:00Z;99.71;100.36;50.97;62.13;34;52.12
2021-03-28T20:00:00Z;100.36;97.28;50.91;62.17;33.62;51.07
2021-03-28T21:00:00Z;97.28;90;43.99;54.3;33.25;46.15
2021-03-28T22:00:00Z;90;67.3;43.74;49.01;26.45;46.01
2021-03-28T23:00:00Z;67.3;0;40.07;44.79;29.21;44.02
2021-03-29T00:00:00Z;58.55;61.9;34.99;43.8;33.07;43.92
2021-03-29T01:00:00Z;54.68;54.68;31.31;40.96;29.16;39.98
2021-03-29T02:00:00Z;52.77;52.77;34.99;40.97;25.37;39.96
2021-03-29T03:00:00Z;52.77;54.25;36.86;39.14;23.93;38.97
2021-03-29T04:00:00Z;52.54;52.54;45.97;41.02;26.55;39.34
2021-03-29T05:00:00Z;54.52;54.52;50.83;49.57;27.93;51.53
2021-03-29T06:00:00Z;66.72;66.72;52.69;59.32;23.87;57
2021-03-29T07:00:00Z;80;80;63.95;65.96;34.09;65.09
2021-03-29T08:00:00Z;80.19;82.66;59.86;62.48;34.37;61.29
